item	itemLabel	countryLabel	official_website	geo
http://www.wikidata.org/entity/Q1135057	Frederiksberg Hospital	Denmark	http://www.frederiksberghospital.dk/	Point(12.5236 55.6861)
http://www.wikidata.org/entity/Q1138736	Craiglockhart Hydropathic	United Kingdom		Point(-3.23967 55.9179)
http://www.wikidata.org/entity/Q1142621	Alcatraz Hospital	United States of America		Point(-122.423055555 37.826944444)
http://www.wikidata.org/entity/Q1143779	St Thomas' Hospital	United Kingdom	http://www.nhs.uk/Services/hospitals/Overview/DefaultView.aspx?id=970	Point(-0.11891 51.4991)
http://www.wikidata.org/entity/Q1145492	Poveglia	Italy		Point(12.33055556 45.38222222)
http://www.wikidata.org/entity/Q1155413	DRK-Kinderklinik Siegen	Germany	http://www.drk-kinderklinik.de	Point(8.01917 50.8836)
http://www.wikidata.org/entity/Q1159198	Dana–Farber Cancer Institute	United States of America	http://www.dana-farber.org/	Point(-71.1072 42.338)
http://www.wikidata.org/entity/Q1164246	St. Jude Children's Research Hospital	United States of America	https://www.stjude.org/	Point(-90.04305556 35.15291667)
http://www.wikidata.org/entity/Q1165475	Hospital of Lithuanian University of Health Sciences Kaunas Clinics	Lithuania	http://www.kaunoklinikos.lt/kk/en-GB/	Point(23.92111111 54.91833333)
http://www.wikidata.org/entity/Q1168883	LKH Graz II Standort West	Austria	http://www.lkh-graz2.at/cms/beitrag/10006445/2116902/?qu=	Point(15.399595856 47.077969461)
http://www.wikidata.org/entity/Q1169144	Georgenkrankenhaus Meiningen	Germany	http://www.sozialwerk-meiningen.de/geriatrische-fachklinik	Point(10.4225 50.58)
http://www.wikidata.org/entity/Q1170136	Klinikum Schwabing	Germany	https://www.klinikum-muenchen.de/schwabing/ueber-das-klinikum/startseite/	Point(11.578167338 48.172092428)
http://www.wikidata.org/entity/Q1172515	Italian Hospital of Montevideo	Uruguay	http://www.hospitalitaliano.org.uy/	Point(-56.164280555 -34.895988888)
http://www.wikidata.org/entity/Q1201813	Deutsch-Ordens-Spital Friesach	Austria		Point(14.4111 46.9472)
http://www.wikidata.org/entity/Q1203231	DKD HELIOS Medical Center	Germany	https://www.helios-gesundheit.de/kliniken/wiesbaden-dkd/	Point(8.27 50.08666667)
http://www.wikidata.org/entity/Q1205675	Deutsches Haus	Switzerland		Point(8.90833333 45.96305556)
http://www.wikidata.org/entity/Q1205693	German Heart Center Munich	Germany	http://www.dhm.mhn.de/ww/en/pub/dhm.htm	Point(11.5483 48.1525)
http://www.wikidata.org/entity/Q1205694	Deutsches Herzzentrum Berlin	Germany	https://www.dhzb.de/en/	Point(13.3469 52.5422)
http://www.wikidata.org/entity/Q1205694	Deutsches Herzzentrum Berlin	Germany	https://www.dhzb-akademie.de/	Point(13.3469 52.5422)
http://www.wikidata.org/entity/Q1207503	Dhaka Medical College	Bangladesh	http://www.dmc.gov.bd/	Point(90.398055555 23.725555555)
http://www.wikidata.org/entity/Q1208253	Diakonie-Krankenhaus Harz	Germany	https://www.diako-harz.de/	Point(10.79065 51.772046)
http://www.wikidata.org/entity/Q1208290	Agaplesion Diakonieklinikum Rotenburg	Germany	http://www.diako-online.de/	Point(9.41206 53.1045)
http://www.wikidata.org/entity/Q1208291	Diakonissenkrankenhaus Mannheim	Germany	https://www.diako-mannheim.de/diako/	Point(8.4712 49.4644)
http://www.wikidata.org/entity/Q1208323	Diakonissenanstalt Dresden	Germany	https://www.diako-dresden.de/	Point(13.7616 51.0632)
http://www.wikidata.org/entity/Q1208333	Diakonissenkrankenhaus Augsburg	Germany	http://www.diako-augsburg.de/	Point(10.8881 48.3683)
http://www.wikidata.org/entity/Q1208335	Diakonissenkrankenhaus Leipzig	Germany	http://www.diako-leipzig.de/	Point(12.3203 51.3431)
http://www.wikidata.org/entity/Q1208336	Diakonissenkrankenhaus Karlsruhe-Rüppurr	Germany	http://www.diak-ka.de/	Point(8.40943 48.9719)
http://www.wikidata.org/entity/Q1208338	Ev. Luth. Diakonissenanstalt	Germany	http://www.diako.de/	Point(9.426471944 54.789626111)
http://www.wikidata.org/entity/Q1208342	Diakonissenkrankenhaus Linz	Austria	https://www.linz.diakonissen.at/	Point(14.3021 48.3045)
http://www.wikidata.org/entity/Q1213805	Casa Sollievo della Sofferenza	Italy	http://www.operapadrepio.it/	Point(15.707296 41.708863)
http://www.wikidata.org/entity/Q1223627	Dietrich-Bonhoeffer-Klinikum Neubrandenburg	Germany	http://www.dbknb.de/	Point(13.294388888 53.545888888)
http://www.wikidata.org/entity/Q1226855	monastery of San Salvador de Oña	Spain	http://www.monasteriodeoña.com/	Point(-3.413055555 42.733611111)
http://www.wikidata.org/entity/Q1227081	Diospi Suyana	Peru		Point(-72.70666111 -13.54314444)
http://www.wikidata.org/entity/Q1237989	Dominikanerkloster Münzbach	Austria		Point(14.714088888 48.266780555)
http://www.wikidata.org/entity/Q1242494	Sana Klinikum Hameln-Pyrmont	Germany	http://www.sana-hm.de/	Point(9.35237 52.10707)
http://www.wikidata.org/entity/Q1242759	St. Josef-Krankenhaus Linnich	Germany	http://www.ct-west.de/index.php?id=93	Point(6.26918 50.977)
http://www.wikidata.org/entity/Q1243237	Péterfy Sándor Utcai Hospital-Clinic and Trauma Centre	Hungary	https://peterfykh.hu/	Point(19.07882 47.50262)
http://www.wikidata.org/entity/Q1243916	Hospital Schwiesau	Germany		Point(11.631 52.1527)
http://www.wikidata.org/entity/Q1245797	Leeds General Infirmary	United Kingdom	http://www.leedsth.nhs.uk/patients-visitors/our-hospitals/leeds-general-infirmary/	Point(-1.55083 53.8021)
http://www.wikidata.org/entity/Q1253768	Horst-Schmidt-Kliniken	Germany	https://www.helios-gesundheit.de/kliniken/wiesbaden-hsk/	Point(8.191466 50.065963)
http://www.wikidata.org/entity/Q1254126	Dr. von Hauner Children's Hospital	Germany	http://www.klinikum.uni-muenchen.de/Kinderklinik-und-Kinderpoliklinik-im-Dr-von-Haunerschen-Kinderspital/de/index.html	Point(11.55897465 48.130169424)
http://www.wikidata.org/entity/Q1255312	Hospital Lilienfeld	Austria		Point(15.5804 48.0094)
http://www.wikidata.org/entity/Q1255713	San Gennaro dei Poveri	Italy		Point(14.246228 40.863082)
http://www.wikidata.org/entity/Q1257586	Sana Trinity Hospital Cologne	Germany	https://www.sana.de/koeln	Point(6.9049 50.9368)
http://www.wikidata.org/entity/Q1258475	Children's Hospital Leipzig	Germany		Point(12.4004 51.3325)
http://www.wikidata.org/entity/Q1263366	University Hospital in Halle	Germany	https://www.medizin.uni-halle.de/	Point(11.93608889 51.50166389)
http://www.wikidata.org/entity/Q1267398	Klinikum Fürstenfeldbruck	Germany		Point(11.2587 48.1809)
http://www.wikidata.org/entity/Q1267618	Duside Hospital	Liberia		Point(-10.46952778 6.35313889)
http://www.wikidata.org/entity/Q1267618	Duside Hospital	Liberia		Point(-10.4667 6.35)
http://www.wikidata.org/entity/Q1270697	Krankenhaus	Germany	https://www.bergmanclinics-hofgartenklinik.de/	Point(9.15492 49.97526)
http://www.wikidata.org/entity/Q1270697	Krankenhaus	Germany	https://www.bergmanclinics-hofgartenklinik.de/	Point(9.155107657 49.975264008)
http://www.wikidata.org/entity/Q1271413	St. Augustinus-Krankenhaus	Germany	https://www.sankt-augustinus-krankenhaus.de/	Point(6.48759 50.77061)
http://www.wikidata.org/entity/Q1273145	Pennsylvania Hospital	United States of America	http://www.pennmedicine.org/pahosp/	Point(-75.1558 39.9445)
http://www.wikidata.org/entity/Q1273507	Fachklinik Aukrug	Germany	http://www.fachklinik-aukrug.de	Point(9.76663889 54.05791667)
http://www.wikidata.org/entity/Q1276170	Hospital Borda	Argentina		Point(-58.382128055 -34.636435)
http://www.wikidata.org/entity/Q1276536	Gottfried von Preyer’sches Kinderspital	Austria		Point(16.3872 48.1703)
http://www.wikidata.org/entity/Q1276773	Mannheim University Hospital	Germany	https://en.umm.de	Point(8.48777778 49.49277778)
http://www.wikidata.org/entity/Q1276773	Mannheim University Hospital	Germany	https://www.umm.de	Point(8.48777778 49.49277778)
http://www.wikidata.org/entity/Q1277028	Landeskrankenhaus Hall	Austria		Point(11.515646 47.282461)
http://www.wikidata.org/entity/Q1278898	Christchurch Hospital	New Zealand	http://www.cdhb.govt.nz/chc/	Point(172.626 -43.5344)
http://www.wikidata.org/entity/Q1279408	Klinikum Karlsburg	Germany	http://www.drguth.de/klinikum-karlsburg	Point(13.61027778 53.97111111)
http://www.wikidata.org/entity/Q1281934	New Cross Hospital	United Kingdom	http://www.royalwolverhamptonhospitals.nhs.uk/how_to_find_us/maps_to_new_cross_hospital.aspx	Point(-2.0949 52.5988)
http://www.wikidata.org/entity/Q1283701	Augsburg Hospital	Germany	http://www.klinikum-augsburg.de	Point(10.8375 48.3858)
http://www.wikidata.org/entity/Q1284848	Hospices de Beaune	France	http://hospices-de-beaune.com/index.php?/hospicesdebeaune/L-Hotel-Dieu/Le-Musee	Point(4.836666666 47.021944444)
http://www.wikidata.org/entity/Q1285903	Edmund-Lührmann-Stiftung	Germany		Point(6.98342 51.43)
http://www.wikidata.org/entity/Q1288884	Landesklinikum Stockerau	Austria		Point(16.2061 48.3867)
http://www.wikidata.org/entity/Q1289180	Sankt Barbara Spital	Austria		Point(14.7101 48.2676)
http://www.wikidata.org/entity/Q1292453	Lazzaretto Nuovo	Italy	https://lazzarettiveneziani.it/it	Point(12.385735 45.456811)
http://www.wikidata.org/entity/Q1294736	Hôtel-Dieu de Paris	France	https://hoteldieu.aphp.fr/	Point(2.34880556 48.85463889)
http://www.wikidata.org/entity/Q1296214	Effingerhort	Switzerland		Point(8.17781 47.4321)
http://www.wikidata.org/entity/Q1296229	Chapel of St. Anne in Komárno	Slovakia		Point(18.12982 47.75767)
http://www.wikidata.org/entity/Q1297273	Krankenhaus Am Urban	Germany	http://www.vivantes.de/kau/	Point(13.4086 52.4942)
http://www.wikidata.org/entity/Q1307540	Waldkrankenhaus Köppern	Germany	http://www.vitos-hochtaunus.de/include.php?path=content/content.php&contentid=14&nid=2	Point(8.63556 50.2756)
http://www.wikidata.org/entity/Q1310279	Kinderkrankenhaus Park Schönfeld	Germany	http://www.park-schoenfeld.de/	Point(9.48033 51.2966)
http://www.wikidata.org/entity/Q1318729	Asklepios Klinik Schaufling	Germany	https://www.asklepios.com/schaufling/	Point(13.06746 48.86307)
http://www.wikidata.org/entity/Q1320916	Mount Elizabeth Hospital	Singapore	http://mountelizabeth.com.sg/en/Default.aspx	Point(103.835083 1.3045)
http://www.wikidata.org/entity/Q1325112	Elbe Klinikum Stade	Germany	http://www.elbekliniken.de/de/elbe-kliniken-startseite	Point(9.44302 53.5955)
http://www.wikidata.org/entity/Q1325112	Elbe Klinikum Stade	Germany	http://www.elbekliniken.de/de/elbe-kliniken-startseite	Point(9.44334 53.595713)
http://www.wikidata.org/entity/Q1325112	Elbe Klinikum Stade	Germany	http://www.elbekliniken.de/index.php?se=391	Point(9.44302 53.5955)
http://www.wikidata.org/entity/Q1325112	Elbe Klinikum Stade	Germany	http://www.elbekliniken.de/index.php?se=391	Point(9.44334 53.595713)
http://www.wikidata.org/entity/Q1329014	Katharinenhospital Stuttgart	Germany	http://www.klinikum-stuttgart.de/ueber-uns/startseite/katharinenhospital/	Point(9.17333 48.7836)
http://www.wikidata.org/entity/Q1329410	Tűzoltó utcai Gyermekklinika	Hungary		Point(19.07111111 47.48388889)
http://www.wikidata.org/entity/Q1329685	Elisabeth-Krankenhaus Essen	Germany	https://www.contilia.de/einrichtungen/elisabeth-krankenhaus-essen.html	Point(7.03306 51.4447)
http://www.wikidata.org/entity/Q1330545	Elisabethhospital (Kassel)	Germany		Point(9.49889 51.3136)
http://www.wikidata.org/entity/Q1331861	Pflegeheim der Stadt Wien, Klosterneuburg	Austria		Point(16.32194444 48.31222222)
http://www.wikidata.org/entity/Q1339583	Val-de-Grâce	France		Point(2.344444444 48.839166666)
http://www.wikidata.org/entity/Q1341799	LKH Graz II Standort Süd	Austria		Point(15.4164 47.0372)
http://www.wikidata.org/entity/Q1344478	Ente Ospedaliero Ospedali Galliera	Italy	https://www.galliera.it/	Point(8.941192 44.399878)
http://www.wikidata.org/entity/Q1345096	Fachklinik Hornheide	Germany	http://www.fachklinik-hornheide.de/	Point(7.70889 52.0133)
http://www.wikidata.org/entity/Q1346279	Herz- und Kreislaufzentrum Rotenburg a. d. Fulda	Germany	http://www.hkz-rotenburg.de/	Point(9.738 51.004)
http://www.wikidata.org/entity/Q1349705	Great Ormond Street Hospital	United Kingdom	https://www.gosh.nhs.uk	Point(-0.1205 51.5225)
http://www.wikidata.org/entity/Q1352214	Kreiskrankenhaus Waldbröl	Germany	http://www.kkh-waldbroel.de/	Point(7.63111111 50.87805556)
http://www.wikidata.org/entity/Q1356504	St.-Petri-Hospital Warburg	Germany		Point(9.14014 51.4879)
http://www.wikidata.org/entity/Q1357610	Klinikum Lüneburg	Germany	http://www.klinikum-lueneburg.de/	Point(10.39555556 53.24027778)
http://www.wikidata.org/entity/Q1361718	Department for Dermatology, Allergy and Venereology at the Hannover Medical School	Germany	https://www.mhh.de/dermatologie	Point(9.8019 52.3835)
http://www.wikidata.org/entity/Q1366147	Erzgebirgsklinikum Annaberg	Germany	https://www.erzgebirgsklinikum.de/haus/annaberg/	Point(13.0067 50.5922)
http://www.wikidata.org/entity/Q1373617	Tübingen University Hospital	Germany	https://www.medizin.uni-tuebingen.de/en/Homepage.html	Point(9.04 48.5306)
http://www.wikidata.org/entity/Q1374004	Children's Hospital Zurich	Switzerland	https://www.kispi.uzh.ch/	Point(8.55801 47.371586)
http://www.wikidata.org/entity/Q1374320	Euregio-Klinik Grafschaft Bentheim	Germany	https://www.euregio-klinik.de/	Point(7.06583333 52.44277778)
http://www.wikidata.org/entity/Q1374794	Klinikum Stuttgart	Germany	https://www.klinikum-stuttgart.de/	Point(9.17327 48.7838)
http://www.wikidata.org/entity/Q1376693	European Institute of Oncology	Italy	http://www.ieo.it	Point(9.207777777 45.414444444)
http://www.wikidata.org/entity/Q1377573	Gesundheit Nordhessen Holding	Germany	http://www.gesundheit-nordhessen.de/	Point(9.509619 51.326069)
http://www.wikidata.org/entity/Q1381050	Evangelische Lungenklinik Berlin	Germany		Point(13.5049 52.6317)
http://www.wikidata.org/entity/Q1381280	Evangelisches Diakoniewerk Schwäbisch Hall	Germany		Point(9.7423 49.12489)
http://www.wikidata.org/entity/Q1381343	Evangelisches Klinikum Bethel	Germany	http://www.evkb.de	Point(8.526635 52.012703)
http://www.wikidata.org/entity/Q1381346	Evangelisches Krankenhaus Johannisstift Münster	Germany		Point(7.62444 51.9725)
http://www.wikidata.org/entity/Q1381349	Evangelisches Krankenhaus Königin Elisabeth Herzberge	Germany	https://www.keh-berlin.de/de	Point(13.5086 52.5268)
http://www.wikidata.org/entity/Q1381350	Evangelisches Krankenhaus Mülheim	Germany	http://www.evkmh.de	Point(6.88299894 51.42417942)
http://www.wikidata.org/entity/Q1381351	Evangelisches Krankenhaus Essen-Werden	Germany	http://evk-werden.de	Point(7.006 51.3889)
http://www.wikidata.org/entity/Q1381353	Evangelisches Krankenhaus Wesel	Germany	http://www.evkwesel.de/	Point(6.65536 51.6597)
http://www.wikidata.org/entity/Q1381355	Protestant Hospital, Vienna	Austria	http://www.ekhwien.at/	Point(16.3462 48.224)
http://www.wikidata.org/entity/Q1381358	Evangelisches Krankenhaus Witten	Germany	https://www.evk-witten.de/	Point(7.34388889 51.44583333)
http://www.wikidata.org/entity/Q1382317	Christliches Klinikum Unna Mitte	Germany	http://www.katharinen-hospital.de	Point(7.68479 51.537)
http://www.wikidata.org/entity/Q1383922	Katholisches Klinikum Mainz	Germany	http://www.kkm-mainz.de	Point(8.270301 49.989391)
http://www.wikidata.org/entity/Q1386927	Schön Klinik Bad Bramstedt	Germany	https://www.schoen-klinik.de/bad-bramstedt	Point(9.88806 53.9047)
http://www.wikidata.org/entity/Q1388689	Örebro University Hospital	Sweden	http://www.orebroll.se/uso	Point(15.225 59.275556)
http://www.wikidata.org/entity/Q1391332	Fachklinik St. Georg Bad Soden-Salmünster	Germany		Point(9.35722 50.2881)
http://www.wikidata.org/entity/Q1391333	Fachklinik und Moorbad Bad Freienwalde	Germany	http://www.reha-freienwalde.de/	Point(14.0211 52.7744)
http://www.wikidata.org/entity/Q1391393	Fachkrankenhaus Bethanien Hochweitzschen	Germany	http://www.bethanien-hochweitzschen.de	Point(13.03566869 51.14372009)
http://www.wikidata.org/entity/Q1402334	Vaszary Kolos Hospital in Esztergom	Hungary		Point(18.74546 47.79094)
http://www.wikidata.org/entity/Q1403737	Felix Platter University Centrum	Switzerland	http://www.felixplatterspital.ch/en/home/	Point(7.565427777 47.564616666)
http://www.wikidata.org/entity/Q1404583	Krankenhaus	Germany	http://www.rkk-apolda.de/startseite/	Point(11.511958 51.012746)
http://www.wikidata.org/entity/Q1406291	Vincentinum	Germany	http://www.klinik-vincentinum.de/	Point(10.9044 48.3744)
http://www.wikidata.org/entity/Q1411517	Fiedlerhaus	Germany		Point(13.6922 51.1118)
http://www.wikidata.org/entity/Q1411803	Thoraxklinik Heidelberg	Germany	http://www.thoraxklinik-heidelberg.de/	Point(8.69028 49.3779)
http://www.wikidata.org/entity/Q1412547	Filderklinik	Germany	http://www.filderklinik.de/	Point(9.20483 48.6471)
http://www.wikidata.org/entity/Q1413761	Milan Polyclinic	Italy	http://www.policlinico.mi.it/	Point(9.195083333 45.458861111)
http://www.wikidata.org/entity/Q1418766	National Taiwan University Hospital	Taiwan	http://www.ntuh.gov.tw/	Point(121.517552777 25.042716666)
http://www.wikidata.org/entity/Q1423719	musée Jean Lurçat	France	https://musees.angers.fr/index.php?id=52338	Point(-0.55777778 47.47805556)
http://www.wikidata.org/entity/Q1426691	Psychiatrische Universitätsklinik Heidelberg	Germany		Point(8.68786 49.41)
http://www.wikidata.org/entity/Q1427278	Rudolfiner House	Austria	http://www.rudolfinerhaus.com/	Point(16.3464 48.2436)
http://www.wikidata.org/entity/Q1431657	Klinikum Görlitz	Germany	http://www.klinikum-goerlitz.de/	Point(14.9707 51.162)
http://www.wikidata.org/entity/Q1431700	Middlesex Hospital	United Kingdom		Point(-0.1377 51.519)
http://www.wikidata.org/entity/Q1431801	Fort Ricasoli	Malta		Point(14.525833333 35.8975)
http://www.wikidata.org/entity/Q1432232	Gertraudenhospital	Germany		Point(13.3832 52.4958)
http://www.wikidata.org/entity/Q1435273	St.-Marien-Krankenhaus Siegen	Germany	http://www.marienkrankenhaus.com	Point(8.03077 50.8788)
http://www.wikidata.org/entity/Q1435924	Klinik St. Marienstift Magdeburg	Germany	http://www.st-marienstift.de/	Point(11.6 52.1373)
http://www.wikidata.org/entity/Q1436774	Landesklinikum Hollabrunn	Austria		Point(16.0911 48.5631)
